ID	ind.p.PDC000127	ind.p.PXD030344	ind.p.PXD042844	stat	pval	FDR	weight
PCCB	3.80233237556101e-59	3.56722469065588e-57	1.50101163318622e-27	652.512252875727	1.09022021751927e-137	1.92902230324327e-136	NA
CLIC5	4.19728060299137e-59	7.10936707398509e-20	1.47655641966311e-07	388.473510606851	8.3975683908533e-81	5.79365394817227e-80	NA
PYGL	4.34957696929644e-59	1.14876974718283e-43	1.25964923498248e-29	599.59808741665	2.84745811341715e-126	4.35661091352823e-125	NA
ANPEP	5.86709372499731e-59	2.5422401603757e-96	3.24449041881533e-47	922.485650865548	5.17009462982999e-196	3.091360030388e-194	NA
FCER1G	8.48599736195674e-59	0.14083492950664	NA	NA	NA	NA	NA
HIBCH	9.08625420801157e-59	6.25714929036647e-125	1.26822912091186e-61	1119.71047761544	1.13404964739738e-238	2.20599996747997e-236	NA
KCNJ16	1.24871471300376e-58	1.19683820018907e-05	NA	NA	NA	NA	NA
NUDT6	1.22122099278337e-58	1.2756424576416e-43	NA	NA	NA	NA	NA
EBNA1BP2	1.31095377874484e-58	6.23105420944236e-39	NA	NA	NA	NA	NA
ALDOA	1.84945585993294e-58	2.35141294307057e-53	6.61239342557263e-33	656.426799690595	1.55833411929868e-138	2.80500141473762e-137	NA
COL4A5	1.95450863652544e-58	0.0704074567929429	0.997854201449859	271.070801547542	1.27999178010228e-55	5.47125492201483e-55	NA
HAO2	2.03667526604913e-58	5.40892133782893e-48	2.44451047391739e-27	605.901208167503	1.24395618582962e-127	1.93744313733105e-126	NA
UBE2L6	2.71345117365465e-58	8.95096675218179e-05	2.31242997368165e-09	323.515689846645	7.43927829200238e-67	3.97729965827301e-66	NA
HS6ST2	3.43757868119803e-58	0.00240542192198316	NA	NA	NA	NA	NA
RECQL	3.50722257240112e-58	6.88052637971989e-22	5.48596275930043e-27	482.981785508318	3.89229816789917e-101	3.70159690482843e-100	NA
PDHA1	3.74308268900808e-58	1.51509286073725e-77	4.55058191650585e-53	859.270712225482	2.39291527989595e-182	1.02875580876188e-180	NA
SLC22A6	4.1892215786901e-58	2.99668019167228e-56	1.82845310380464e-37	689.113717444187	1.37047220288322e-145	2.8290461902375e-144	NA
BPHL	4.2025531985248e-58	8.87815894194382e-96	3.08716150558911e-62	985.22368314087	1.40326086000899e-209	1.14058796777606e-207	NA
MUT	5.09645966879611e-58	9.35104090461822e-22	3.42232270154446e-18	441.117971720954	4.0031982230125e-92	3.36968238772023e-91	NA
YWHAH	5.98775584077897e-58	1.16356854966912e-22	2.11848826500848e-14	427.50217535978	3.40355117815797e-89	2.76213310901369e-88	NA
