ID	ind.p.PDC000127	ind.p.PXD030344	ind.p.PXD042844	stat	pval	FDR	weight
RMND1	5.32066788636309e-44	1.2265785288423e-53	4.68974777871651e-41	-24.5974305136967	1.34574002231264e-133	2.41397917105875e-132	NA
ALDH8A1	5.36714442415492e-44	4.01005476899789e-52	8.81665281279741e-45	-24.825880250851	4.71200505538776e-136	8.88110518048084e-135	NA
COQ5	5.67342976209536e-44	1.40418482545029e-07	0.498773729107908	-10.9680137497371	5.4455489714427e-28	1.46094614489143e-27	NA
CAV2	6.64725047023571e-44	9.98156018763594e-34	0.00807858327711964	-16.3388966435866	5.21887813211004e-60	2.74228323669055e-59	NA
HPGD	6.71631966491159e-44	2.12204279098865e-27	0.000331063867822054	-16.1840749819175	6.53242192295018e-59	3.35455664789603e-58	NA
ND5	7.06361376536619e-44	2.58704327881055e-75	3.15002361197348e-19	-23.7029104718436	3.36493236174189e-124	5.28833176609707e-123	NA
PGK2	7.22233677977493e-44	3.58266094237277e-27	4.47858468912159e-14	-18.4918234297505	2.40290117922633e-76	1.69375229462539e-75	NA
LMNB1	7.83132247705953e-44	3.53727787750036e-69	2.06843977183763e-29	-24.5800594944243	2.06427643836028e-133	3.67752261381855e-132	NA
PPP1R13L	7.94605304626834e-44	1.11747780230615e-13	1.27706154038202e-11	-16.0723701860796	3.98551404325779e-58	2.01483421312216e-57	NA
NFKB1	7.97621155290617e-44	0.0146678062642173	9.22319029329965e-26	-15.2656140083237	1.29602134766826e-52	5.94000268772713e-52	NA
DHRS11	8.72410492199704e-44	9.46332076801536e-17	3.96098781492709e-08	-15.833759215129	1.82014178533709e-56	8.94086644695331e-56	NA
WDR13	9.13978737249391e-44	0.264985500565434	2.92835475762365e-08	-11.4748988282303	1.76383858850323e-30	5.03042123760625e-30	NA
SLC5A12	1.03351215777105e-43	9.5441706022535e-121	3.07264105466986e-60	-30.8767433666995	2.45175277520732e-209	2.36185517344971e-207	NA
GCDH	1.05066609310099e-43	9.72610854072127e-89	1.32489377556357e-36	-26.7503351691289	1.22374128846274e-157	3.36820221300696e-156	NA
CLYBL	1.14980748812373e-43	1.41124306293723e-59	7.37202848181615e-33	-24.2052359592426	1.95950752294979e-129	3.33116278901464e-128	NA
MTM1	1.16208863205301e-43	8.39931873912685e-21	0.215686074660686	-13.783908226467	3.18549299360143e-43	1.21845107005255e-42	NA
CD46	1.16527393174062e-43	2.56271331071479e-21	6.13848582802098e-22	-18.9190227111989	7.95152240835729e-80	5.95162871485966e-79	NA
COA5	1.2282031940894e-43	3.00915013444525e-10	0.258426089281213	-11.9169771195833	9.65483825722326e-33	2.93367223213057e-32	NA
C11orf54	1.34773453606391e-43	5.34456376863947e-26	4.74177083573274e-29	-20.4386613574343	7.57895480707998e-93	7.07822673364992e-92	NA
MIPEP	1.5502794009775e-43	1.26567510846181e-14	1.74538239631222e-19	-17.5272809093842	8.87114943274833e-69	5.41639898464282e-68	NA
MRPS11	1.61878441236821e-43	3.22037832635993e-21	1.80463049511769e-11	-17.1961237086618	2.83900002238037e-66	1.67064232086229e-65	NA
MRPS27	1.68773398303391e-43	1.69136385605718e-14	1.63426929880811e-12	-16.3552683220605	3.98947298224618e-60	2.10692776179133e-59	NA
DPEP1	1.8317106126648e-43	1.34375135564747e-129	7.89252344129249e-42	-29.7135204719507	5.13631369610059e-194	3.21916913820666e-192	NA
HSDL2	1.84973814526468e-43	9.6806992905434e-87	7.45595313160319e-24	-25.1036002492982	4.54292913666181e-139	9.15981293368787e-138	NA
AGXT2	2.0110206095352e-43	5.08249000544288e-82	2.17008228734828e-22	-24.5820006486349	1.96793642077466e-133	3.51793995218893e-132	NA
FAM45A	2.05073859815922e-43	0.0029448704044487	0.0195039335866432	-10.7292561520029	7.41909702133012e-27	1.92297671673938e-26	NA
MCEE	2.1930204809789e-43	2.67337938150187e-45	2.89569182230614e-57	-25.2546164082452	1.00775585614887e-140	2.08858404927746e-139	NA
BCKDHA	2.3230008685858e-43	5.1492615948567e-62	6.36748322304247e-19	-22.5981994399883	4.51405686027726e-113	5.87053094679057e-112	NA
COX4I1	2.33686045836262e-43	1.02534026694083e-113	1.36827141299479e-42	-28.8773560481271	2.29832622958133e-183	1.11737318189552e-181	NA
PLEKHA7	2.54244394129217e-43	1.95560991924827e-32	5.72530047805737e-08	-17.8124079639453	5.66206635942692e-71	3.58322009753514e-70	NA
LYZ	2.82606187089831e-43	2.83510174707837e-53	3.474859789937e-06	-19.3742156998459	1.27387659304542e-83	1.02899162065563e-82	NA
CCDC93	2.94627475052228e-43	5.99862129010889e-19	0.00218531169175383	-14.6671628176788	1.04629332605826e-48	4.4467466357476e-48	NA
HLA-C	3.07707418171637e-43	2.24547426348181e-70	6.36909548216146e-43	-26.0477058643713	1.42831999186205e-149	3.42401870860201e-148	NA
MCM3	3.0821393627677e-43	8.52151306986488e-50	2.00394543298811e-28	-22.8178600562909	3.04856345052318e-115	4.19540398667238e-114	NA
ANXA2	3.13503514364292e-43	2.00704067302221e-61	1.83458293807971e-17	-22.3160506548161	2.58107571799262e-110	3.15182063028113e-109	NA
ABHD10	3.29393590566715e-43	2.30472134116484e-75	1.23437028205432e-26	-24.6417714242906	4.509013911389e-134	8.14440637744638e-133	NA
MRPS10	3.31478830621292e-43	8.27818211018624e-06	1.11982043036522e-13	-14.6482162946485	1.38298864652656e-48	5.86811332726848e-48	NA
MRPL41	3.40959559921201e-43	0.0667942744225921	0.000165206651621751	-10.8652558226785	1.6874956160996e-27	4.47190636523185e-27	NA
ALOX5	4.18215360834572e-43	9.94208214634549e-48	1.19299656563551e-27	-22.5245154004205	2.38757061355548e-112	3.04415253228323e-111	NA
BDH1	4.50738961377036e-43	1.29361361433794e-30	3.15607264877788e-29	-20.9644877945793	1.38402512520601e-97	1.36357929949274e-96	NA
TSPAN8	4.59615120173855e-43	4.97197617599475e-05	0.151409512383272	-10.7557895625022	5.56553270167515e-27	1.44904409980551e-26	NA
SLC25A35	4.67578519141211e-43	6.50547067165037e-05	0.142912977001361	-10.7384491355311	6.71631093800998e-27	1.74778636816048e-26	NA
DOCK2	4.95532079336134e-43	3.24491827853965e-83	5.14315509099952e-55	-28.0418325789839	5.02425626507034e-173	1.93601341414044e-171	NA
DCTPP1	5.13848475548085e-43	2.87072102862798e-44	7.04581916192922e-19	-21.0171839109265	4.56741047217844e-98	4.56916716851389e-97	NA
OXSM	5.15646945826321e-43	5.97730892357513e-06	1.16574743305503e-37	-17.8111993198394	5.78567175144146e-71	3.65699446549192e-70	NA
ATP6V1D	5.21241176114635e-43	1.78986651676761e-94	2.38791866501508e-18	-24.7936186146017	1.05045952151412e-135	1.95859872075859e-134	NA
DIAPH1	6.07427414532141e-43	1.42572015209257e-33	1.95960239326651e-20	-20.1468712333012	2.86669293811028e-90	2.56229152303259e-89	NA
SPARC	6.09546360378543e-43	3.3041093181492e-38	4.56266614146712e-45	-23.4375799862981	1.76963649521925e-121	2.68386269624798e-120	NA
TAP1	6.56079544025702e-43	3.30825494512008e-09	6.73483511467499e-26	-17.2857047508083	6.02800703557096e-67	3.600194328248e-66	NA
ACMSD	6.64613213183136e-43	3.62603701041571e-76	6.60705536984842e-14	-22.8149122592581	3.26107618857238e-115	4.46424166656671e-114	NA
MRPL22	7.03485267370442e-43	2.70559743433209e-24	0.109070194270813	-14.4394155508476	2.92310261029839e-47	1.2135658243234e-46	NA
GFM1	7.09453089140453e-43	1.10418638723244e-45	7.952296787037e-28	-22.3345294260041	1.70717151006719e-110	2.09945772940177e-109	NA
MTHFS	8.35157756638555e-43	6.12170922005095e-84	8.6420768409291e-22	-24.572178362913	2.50624853262914e-133	4.44966036407399e-132	NA
AOX1	8.50275111233207e-43	1.81246119925005e-97	8.06062288473403e-34	-26.9312765617861	9.45300388599597e-160	2.74718023547212e-158	NA
ENTPD5	8.67421021514584e-43	0.000348479098752779	3.12402508962285e-07	-12.7220301198937	4.46116903576412e-37	1.50207128310971e-36	NA
MPST	9.29654537221068e-43	4.79975781320782e-70	2.11503548432451e-15	-22.6074216259759	3.66321993177166e-113	4.77595741480605e-112	NA
TXN2	9.55241897039461e-43	2.05957999152965e-73	1.10753217756196e-16	-23.0649711279248	1.04084400222822e-117	1.49985332398648e-116	NA
PLEKHG3	9.61176845890985e-43	0.0277305294555653	0.099785739696026	-9.7292679373258	2.26215056128932e-22	5.0920412028676e-22	NA
GSTM3	1.20261439970154e-42	2.60732504456463e-22	1.5418294038903e-30	-20.0384706050526	2.54466950485865e-89	2.23604235883019e-88	NA
COL4A3	1.26533160344559e-42	5.83464213746231e-12	1.20405882741705e-12	-15.8345893525317	1.79627997341483e-56	8.8319928371493e-56	NA
PI4KA	1.31147295578332e-42	2.14627700797379e-08	1.46332590054866e-15	-15.59034842045	8.46704906371203e-55	4.02610504839397e-54	NA
PTPRC	1.38990426688036e-42	2.4595050424778e-21	9.43239376578596e-42	-21.0869915917435	1.04712449396418e-98	1.05360572874307e-97	NA
PHKB	1.39825178021965e-42	4.61167522231867e-14	3.38740361496393e-39	-19.7008816757217	2.11897769269174e-86	1.80407888009532e-85	NA
PTRH1	1.42811154694593e-42	8.54926083404071e-31	5.76671693152642e-11	-18.2140306070949	3.99429029843263e-74	2.70903495859799e-73	NA
SH3GLB1	1.54967639463646e-42	5.16792229293235e-26	4.87265848232754e-23	-19.5816085783462	2.21901259774124e-85	1.8558365809405e-84	NA
PYHIN1	1.70031934562561e-42	8.01555064747447e-39	6.43965363902527e-12	-19.2611255782585	1.13876073875281e-82	9.03023378504898e-82	NA
FREM2	1.76187852772134e-42	2.4795855691061e-69	1.77626885231144e-35	-25.140741152766	1.78432128075768e-139	3.65434618208719e-138	NA
ARL2BP	1.94814221620948e-42	5.71390379501965e-08	4.34446749109867e-22	-16.4520749150232	8.10436012405787e-61	4.32842724490236e-60	NA
CSPG4	2.35883633597417e-42	2.67983596034261e-38	2.85546934407268e-41	-23.0240224185521	2.67900280334577e-117	3.83916600082774e-116	NA
HLA-G	2.36496886854136e-42	4.21367550345328e-45	2.16082774778958e-27	-22.1763336552874	5.81271503218318e-109	6.88786870100612e-108	NA
CAV1	2.43966101401988e-42	3.87539384227337e-27	4.85181502677872e-15	-18.5062888303828	1.83731106464608e-76	1.29859947802839e-75	NA
ACAT1	2.48579434229409e-42	9.17290745970689e-101	6.13067918816939e-58	-29.366480307002	1.47211227126077e-189	8.06097687905109e-188	NA
PPA2	2.50021324993351e-42	1.25861499121747e-50	1.88483318844049e-17	-21.3166889767648	7.94870933524032e-101	8.28641001240885e-100	NA
OGDH	2.57393355631922e-42	1.4016948853643e-47	3.19837704876694e-22	-21.7354282572972	9.4893815793181e-105	1.05029282926836e-103	NA
ADD1	3.17168405199744e-42	1.31865286117985e-51	5.69744298873596e-25	-22.4518672674268	1.22707617222052e-111	1.53443515574307e-110	NA
SLC22A13	3.34858003979456e-42	8.13458841553947e-19	9.29542218492905e-60	-22.2881003084219	4.82015104537605e-110	5.85851068645939e-109	NA
MRPL50	3.79433606943294e-42	0.164460960892412	1.81830777910208e-07	-11.3255971628672	9.80086641584381e-30	2.74698852883726e-29	NA
ATP6V1F	3.87032140232861e-42	3.38127284741365e-54	1.48450262208015e-20	-22.0714260513463	5.94855630412254e-108	6.95379548180796e-107	NA
SLPI	4.39077809034779e-42	0.269075137921211	0.261955616510833	-8.54212029779626	1.31781133341903e-17	2.52309700274045e-17	NA
AP2B1	4.42502462467354e-42	0.0175885972199552	0.00707525210580849	-10.4509681836032	1.45036961134211e-25	3.60651181558398e-25	NA
FARS2	4.50830588137971e-42	2.71560364741933e-05	7.41532434523382e-25	-16.0531776783248	5.43107434734785e-58	2.74029570852605e-57	NA
MCAT	4.88952137285849e-42	8.51567465260421e-47	1.3768299331723e-28	-22.4482311596311	1.33166011513901e-111	1.66122204291441e-110	NA
LDHB	4.92867625898813e-42	1.1058599699711e-94	4.19752185179497e-45	-27.821536048977	2.38128966065763e-170	8.54308194120068e-169	NA
LDHD	4.99675171016811e-42	1.0971968844369e-79	6.74258902976251e-27	-24.8677937527803	1.66032624217177e-136	3.17537393815351e-135	NA
SLC25A5	5.02658805568051e-42	6.42906299821909e-113	3.22354457523377e-40	-28.4677679617241	2.93716898300342e-178	1.32862200431164e-176	NA
MRPL17	5.45262546437079e-42	0.163515444295264	0.00236098999006095	-10.0066655905718	1.42473724685898e-23	3.32502609159282e-23	NA
TACSTD2	5.68470996728405e-42	1.46945804961348e-15	1.17172892793931e-13	-16.595654289656	7.49228930383482e-62	4.05988426651549e-61	NA
ACSL1	5.83023801399907e-42	1.20045204146083e-49	8.44035857503352e-19	-21.3993266329145	1.35551502439332e-101	1.4361281378603e-100	NA
SLC22A12	6.28397031844839e-42	6.4203763693997e-76	1.83476190226662e-14	-22.7992882115743	4.66029580980996e-115	6.32972814690115e-114	NA
SPTBN1	6.21404742031944e-42	3.73518160254261e-66	8.57675366886287e-26	-23.7244288970854	2.01823386752445e-124	3.19114060147787e-123	NA
DDX27	6.33422321952988e-42	1.76293134761436e-47	1.19948030540993e-08	-19.3541911885694	1.87921108469414e-83	1.51092056608639e-82	NA
APOO	6.3370654752557e-42	3.99598325706497e-53	1.79447584187756e-13	-20.8324205020312	2.20054280581725e-96	2.1120338885353e-95	NA
PLXNB1	7.05176703717714e-42	1.18428910769707e-26	0.185654512541225	-14.4470803496453	2.61539538936459e-47	1.09104144470526e-46	NA
TRIM22	7.07350395239346e-42	2.46782033382139e-66	6.26566305436648e-14	-21.986918152156	3.84211520948361e-107	4.41207137300965e-106	NA
CHCHD3	7.32112047121365e-42	1.47917172551999e-30	0.824281102336001	-13.8582084024549	1.13471212569452e-43	4.37242405767622e-43	NA
SDR39U1	7.7773528718489e-42	4.4180031613055e-42	4.39928227624479e-22	-21.1497837075182	2.77209825712751e-99	2.83867227038923e-98	NA
CYP4F3	7.79305533206937e-42	4.50067360055021e-59	0.000134163438282714	-19.2307716663638	2.04561644544645e-82	1.61476430185317e-81	NA
NDUFB11	8.81217570610074e-42	2.29804272773006e-78	2.58890418671312e-10	-22.175310614495	5.94636722741446e-109	7.03022779932046e-108	NA
ACE	9.67671855910657e-42	1.83936533497994e-49	5.74385682981292e-25	-22.2136037645498	2.53746713045345e-109	3.03446069255605e-108	NA
MAPRE2	9.83205339455138e-42	2.22547439794343e-27	1.15224511404029e-10	-17.6663547624603	7.61621143674925e-70	4.73917845621646e-69	NA
TBC1D9B	9.87372558098589e-42	5.51503708957067e-22	1.66001519813113e-53	-22.1724213026377	6.34062582898655e-109	7.46242886026878e-108	NA
ARMC1	1.07285687875994e-41	5.0979034386992e-28	2.05140322985102e-11	-17.891009800815	1.38574230547261e-71	8.84494659272213e-71	NA
RPS24	1.126564066354e-41	1.54358302905992e-37	2.32746287641692e-20	-20.4356335917233	8.06393495590094e-93	7.5042199714842e-92	NA
FAF2	1.18788036324782e-41	3.20526299954645e-16	1.11274311215181e-17	-17.3388559436533	2.39455666173558e-67	1.44339325079357e-66	NA
ATP6V1G2	1.22720379041483e-41	1.02196760360108e-22	7.30610707548305e-12	-17.2962769008086	5.01787279169277e-67	3.00379450660366e-66	NA
NDUFAB1	1.26112333360788e-41	1.50871279871912e-28	7.1356177769302e-46	-22.3174259271533	2.50290807048074e-110	3.06355947826843e-109	NA
SULT1C2	1.30189677065578e-41	5.9521499438134e-26	0.000153442258185843	-15.9010826921451	6.22790324196498e-57	3.08548120616208e-56	NA
RPL23A	1.41185182358115e-41	2.77557200548434e-12	0.43132955061173	-11.8472855779465	2.22274537839272e-32	6.68149521202536e-32	NA
ARHGEF10L	1.44901120583591e-41	1.15267795786389e-20	1.61913076809079e-20	-18.424627897901	8.3361916447076e-76	5.82078777661328e-75	NA
NDUFAF5	1.60533899197736e-41	2.00558915563166e-22	0.00013873173205917	-15.4459700189499	8.03102499083222e-54	3.76712281355358e-53	NA
USH1C	1.69747143203887e-41	4.65206445014552e-72	8.42143238394984e-54	-26.9934968158221	1.76195616494598e-160	5.26764136209711e-159	NA
SCO2	1.72130838597672e-41	2.72826658862091e-06	0.164839203737843	-10.9482477547019	6.7745425355278e-28	1.81095427902444e-27	NA
RCN1	1.91456290326777e-41	6.12803048447988e-33	1.16132968458631e-16	-19.3614828352435	1.63121780007582e-83	1.31559612340999e-82	NA
PDHX	1.92498693662788e-41	0.857147919390395	1.77864168747706e-07	-10.0788654388015	6.85126329544579e-24	1.61560614972389e-23	NA
NCK1	2.14189671702034e-41	3.25789146383328e-16	1.65674954926313e-26	-18.5299912903477	1.18306088555803e-76	8.39602009095893e-76	NA
DMGDH	2.18032465913077e-41	1.86915171831837e-76	6.79254860715911e-33	-25.2767964278702	5.74909252962756e-141	1.20591852173881e-139	NA
CYP4F2	2.19130319068503e-41	3.00674805155991e-42	6.30275553570891e-78	-26.3526822476829	4.78168108649474e-153	1.19588004865123e-151	NA
TRAF4	2.23322671059777e-41	2.48390556495775e-11	0.533176605569153	-11.4956780619543	1.38687664069556e-30	3.97494891729935e-30	NA
TRMT10C	2.3778723516827e-41	0.127479764939198	0.295963637088973	-8.71350797263352	2.94612952507368e-18	5.76590135042637e-18	NA
FKBP10	2.41274233879527e-41	8.82839435887651e-49	8.51400445420248e-37	-23.4781159646593	6.82608033732017e-122	1.04439029160999e-120	NA
HINT2	2.5699389116418e-41	2.09575856119385e-91	1.99338444145458e-51	-28.1137092328762	6.6603554002546e-174	2.66516683016342e-172	NA
FAM49B	2.68098408268811e-41	6.86306262237115e-36	1.11109876187622e-19	-20.1276514309187	4.22552304924814e-90	3.75105305498103e-89	NA
LMO7	2.76709036117161e-41	3.38570048904132e-08	0.0139694552241366	-12.1254201101067	7.7461947574762e-34	2.43038028518644e-33	NA
AKR1A1	3.03572597328818e-41	4.27951282611246e-44	4.26745812206791e-08	-18.840998928589	3.48329235452237e-79	2.56295428970656e-78	NA
SNX12	3.04009880433151e-41	8.55907198625396e-21	0.00036375797871512	-15.0443127029735	3.76220598080237e-51	1.67416556990025e-50	NA
DPYS	3.38173677412364e-41	2.90799870857775e-72	1.69643744617403e-50	-26.6903608979974	6.09022159519209e-157	1.64151983099426e-155	NA
SERPINH1	3.51677404692308e-41	1.00729013514279e-73	2.30435423254854e-41	-25.9427418134079	2.19570634596655e-148	5.19184745987182e-147	NA
ACSL4	3.68584733926421e-41	0.399411526908976	6.74791157097114e-06	-10.3877207669802	2.82011667047164e-25	6.94285230468219e-25	NA
ARHGEF2	3.82141609662925e-41	2.59514337190175e-22	4.84739193416638e-49	-21.7657337553082	4.90190431511678e-105	5.46032253688169e-104	NA
FAM151A	4.48447550183391e-41	3.68532318197959e-95	1.55773193157651e-22	-25.2480633115674	1.18941205378636e-140	2.45528631103042e-139	NA
CSK	5.12995130218802e-41	1.25430604418427e-37	3.29026545834747e-41	-22.8176561263501	3.06280942413832e-115	4.20388776368536e-114	NA
CAMK2G	5.79656359704666e-41	0.0121119119731085	0.00576665727161556	-10.4680945401987	1.21055147766959e-25	3.01738801477586e-25	NA
PAK2	5.91684757330683e-41	1.34500317667966e-05	1.85973243721371e-13	-14.3261986653266	1.50115455503646e-46	6.16825118112138e-46	NA
CYP17A1	6.47308996223618e-41	2.0652939991473e-22	1.69201788362592e-17	-18.1540205220149	1.19337596422166e-73	8.0205965967456e-73	NA
IFI16	6.47198065485713e-41	5.87216980446142e-43	7.18650475513327e-57	-24.7575969767839	2.56801928439344e-135	4.75403427666003e-134	NA
BOP1	6.59916151867424e-41	0.0353786621578187	6.81553430567272e-05	-10.9487193545526	6.73936801918428e-28	1.8024777601952e-27	NA
ND2	7.16207510572856e-41	4.97540457203847e-80	6.15473517876544e-46	-26.8019369529966	3.06755149808165e-158	8.48798026224506e-157	NA
ATP6V1C1	7.64797753620949e-41	0.10892707891324	0.00014716423831305	-10.4982109216172	8.80327404371272e-26	2.20272398150041e-25	NA
PTGES2	8.56240792148915e-41	5.18876112868479e-29	1.06452299160584e-18	-19.1620733305473	7.67540459405122e-82	6.0041285260533e-81	NA
FTCD	8.62553239986205e-41	2.70727459391843e-81	1.36123883617248e-25	-24.6951010757354	1.2072735667855e-134	2.21135108958387e-133	NA
HLA-B	8.62623754786064e-41	1.46805018259371e-78	4.1424440028479e-39	-26.026702271891	2.46990097839258e-149	5.89377288513679e-148	NA
ENPP1	9.18056380698363e-41	0.430496110060011	9.37354363171543e-08	-10.7986260621823	3.49392511459835e-27	9.1656068815636e-27	NA
PIK3CD	9.58784086379233e-41	3.15483496731122e-28	0.0163428512778697	-15.2447459207576	1.78425671914413e-52	8.12758621102258e-52	NA
ITGB2	9.78031488154655e-41	1.4155390938612e-70	1.04478489890811e-15	-22.4996852344662	4.18017961465868e-112	5.29082587723952e-111	NA
NUDCD3	1.16504140692476e-40	0.00338721580434563	8.99102068866799e-09	-12.4924805301458	8.20547838571221e-36	2.68458481524999e-35	NA
PSMB5	1.17205553469329e-40	0.0237856093047041	6.52136174834879e-14	-13.0977497483553	3.3916483139697e-39	1.19859745443413e-38	NA
KIF13B	1.17336157016036e-40	2.71193510047343e-19	0.000292898240807833	-14.8034462600884	1.39165721706679e-49	6.00281993630304e-49	NA
TPI1	1.23034252794127e-40	4.02882971740754e-36	9.7283185409312e-08	-17.8942831805765	1.30667365024255e-71	8.35051146014957e-71	NA
CHCHD5	1.38684566016195e-40	0.00288634716326604	8.96748825614983e-15	-13.6898501800666	1.16749732117936e-42	4.43308106917887e-42	NA
CYCS	1.47097527335904e-40	2.3690430082619e-65	3.51655202521646e-30	-24.0575536727255	6.95865876412499e-128	1.16022252855699e-126	NA
QARS	1.6509630017734e-40	1.14652638256085e-11	0.100658643458474	-12.2613325914191	1.46077672273394e-34	4.64768227012962e-34	NA
OAT	1.92560347924563e-40	5.43266285899003e-47	8.68431779310961e-11	-19.6261478164522	9.24650207898156e-86	7.77064681984848e-85	NA
STAT6	1.93491547236251e-40	5.92499649463533e-13	0.0288638819831323	-12.8555034466677	8.01026410359744e-38	2.73421219599173e-37	NA
KCNAB2	2.02289773884627e-40	1.24966861879766e-60	3.99073574373778e-25	-23.0535477819186	1.35518688706417e-117	1.94742601837232e-116	NA
SPRYD4	2.02500168780017e-40	6.7779632857244e-20	3.21043907402735e-13	-17.0348045767433	4.5325320839986e-65	2.59672157499568e-64	NA
