Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval
P05793	1.14628027642948	1.07692931288195	1.21563123997701	26.2085975303032	32.8147549740166	1.55577601752613e-53	4.20206296054462e-52	111.595659861068	P05793	72	33.2692529081158	8.14742360331333e-55	2.22153083583677e-53
P0AD37	-1.57985547500217	-1.67146930090337	-1.48824164910096	18.736068994471	-34.2363285026412	3.81391984383189e-55	1.12569613534956e-53	115.324753279226	P0AD37	2	-33.1187478012795	1.22056672401234e-54	3.29668163287483e-53
P0AD61	1.07005391835677	1.00485081724516	1.13525701946837	24.5257872982547	32.5812885028134	2.89773165718234e-53	7.75346330328322e-52	110.970163093092	P0AD61	52	33.0472467321828	1.47976042667734e-54	3.95939635661424e-53
P18843	0.70220861959055	0.659029521617589	0.745387717563511	23.6548559125203	32.2866834719539	6.38598376017015e-53	1.67734600966671e-51	110.175450578506	P18843	22	32.7321194564609	3.47208936911523e-54	9.20425172571935e-53
P76014	1.04476457866814	0.980546812350528	1.10898234498574	21.1680721139044	32.2993728646946	6.1715288189935e-53	1.63602657488689e-51	110.209806366319	P76014	13	32.5986359317354	4.99329124525699e-54	1.31154062707989e-52
P77348	-0.800136134212355	-0.849483721534154	-0.750788546890556	21.9099340500796	-32.1905802317198	8.27445744977164e-53	2.1536156071542e-51	109.914887767451	P77348	16	-32.5227990062829	6.14153730224768e-54	1.59847466330319e-52
P0A9S1	-2.50908382025247	-2.66386369098785	-2.35430394951709	21.0792270456383	-32.18337130047	8.43704946753775e-53	2.17615068698744e-51	109.895316009799	P0A9S1	6	-32.486729155408	6.77785671548818e-54	1.74819853841826e-52
P36683	-1.30326058345771	-1.38421001818541	-1.22231114873001	25.5135855817552	-31.9630552467898	1.5319073324961e-52	3.88482440453322e-51	109.295392400408	P36683	95	-32.3749135894537	9.20599805500685e-54	2.35328325281113e-52
Q47146	-1.81264767313662	-1.92523785508061	-1.70005749119263	21.1225852028611	-31.9627194167917	1.53330477719963e-52	3.88482440453322e-51	109.294475289606	Q47146	12	-32.2965313150248	1.14160662705369e-53	2.89240687898647e-52
P0A9T0	0.956722245850404	0.896935557154413	1.0165089345464	26.0902098274054	31.7696344143314	2.59346017372255e-52	6.40092799773074e-51	108.765844202317	P0A9T0	21	32.1627914991519	1.64966015083776e-53	4.14296229109518e-52
P22256	-1.367143266372	-1.45268893088144	-1.28159760186256	22.9697111314806	-31.7283048034006	2.90326143166726e-52	7.10430553749006e-51	108.652342642664	P22256	29	-32.1259248503857	1.82626368490867e-53	4.5466025477335e-52
P20966	1.12306565396344	1.05327130516105	1.19286000276582	22.0625266116303	31.9459444098739	1.60477126951236e-52	4.03022819702973e-51	109.248654522496	P20966	8	32.1117439996489	1.89917248666645e-53	4.6873541632121e-52
P31142	-1.06810878353559	-1.13484740255842	-1.00137016451276	23.1072601070736	-31.7737969659203	2.56416976144429e-52	6.38366784957825e-51	108.777268785885	P31142	13	-32.0730617924254	2.11334723963036e-53	5.17137875817241e-52
P0AC33	-1.59420837392653	-1.69431049265835	-1.4941062551947	23.2391624313407	-31.6178738056085	3.92726261876873e-52	9.52860413350412e-51	108.348464829075	P0AC33	23	-31.9932880694623	2.63524486080105e-53	6.39381867497745e-52
P69797	1.08749500221693	1.01899987457404	1.15599012985982	23.9573055912759	31.5208874212964	5.12429072095414e-52	1.22257036117431e-50	108.080852536255	P69797	28	31.9340569681043	3.10539514189752e-53	7.4712153708005e-52
