ind.p.Center1	ind.p.Center2	ind.p.Center3	stat	pval	FDR	weight	ID
3.55761052088331e-07	4.24233035928821e-07	4.45385692627307e-05	-7.96780010398181	1.61523854599991e-15	5.65333491099968e-13	NA	P02760
8.99290490697235e-07	0.000953471147119842	2.51352873934758e-05	-6.8898393569552	5.58554265943138e-12	3.90987986160197e-10	NA	P41222
1.53471828407445e-06	0.000784050498573652	0.000528317640884493	-6.4102564097934	1.45275096251795e-10	7.26375481258974e-09	NA	Q9Y4L1
1.73173311647133e-06	0.137920062534983	2.89241862030569e-07	-6.19450875828468	5.84670899855542e-10	2.27372016610488e-08	NA	Q14118
5.57818666937881e-06	0.00226956063602848	1.1182183678507e-06	-6.90643126284433	4.96997575137684e-12	3.90987986160197e-10	NA	O43493
2.27838558054445e-05	0.00024188569522585	2.22727630041745e-05	-6.72578270287822	1.74651041181969e-11	1.01879774022815e-09	NA	P13987
2.4684248950278e-05	5.93011212322192e-07	0.000104342149455465	-7.28894326845788	3.12395552897491e-13	3.64461478380406e-11	NA	P27797
4.51375583169614e-05	0.0037845757025763	0.917136459078046	-3.00221424086383	0.00268023476163893	0.0111676448401622	NA	P59665;P59666
5.26856313931798e-05	0.0108198546348174	0.00112024896008703	-5.32944030966771	9.85158915078702e-08	2.29870413518364e-06	NA	P02671
6.80828807903958e-05	0.00117384610026448	0.129816875801887	-4.60991056224165	4.02842237868413e-06	5.63979133015778e-05	NA	Q96S96
7.97412951465124e-05	0.00944265284818526	0.000785491495478093	-5.36060938627887	8.29416860030386e-08	2.07354215007597e-06	NA	P01857
8.8781192556675e-05	0.25866766627476	0.000553278961609602	-4.42155620668601	9.79925657173577e-06	0.000104168833475919	NA	P24592
9.28561715297985e-05	6.39116884364727e-05	0.0232710377597469	-5.51875115370221	3.4141725713335e-08	9.19200307666712e-07	NA	Q13508
0.000222401556873573	0.000515828985945336	0.000768744333225385	-5.75111761213421	8.86554106253053e-09	2.82085397444153e-07	NA	P12830
0.000237580192642699	0.00234441686885325	0.00479855700490208	-5.14538473071898	2.66973092775265e-07	4.67202912356715e-06	NA	P12955
0.000276653727116569	0.0981658482883134	0.00346367352015663	-4.29890221645212	1.71646175409598e-05	0.000146527222910632	NA	P05160
